,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value(£),Wage(£),Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height(cm.),Weight(lbs.),Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause(£),DefensiveAwareness,Year_Joined
7849,236752,D. Bamba,24,https://cdn.sofifa.com/players/236/752/20_60.png,Ivory Coast,https://cdn.sofifa.com/flags/ci.png,67,72,SK Brann,https://cdn.sofifa.com/teams/919/light_30.png,1000000.0,3000.0,1664,Right,1.0,4.0,3.0,High/ Medium,Lean (170-185),No,ST,11.0,2018-08-15,None,2021.0,182.88,165,52.0,66.0,61.0,58.0,60.0,67.0,57.0,33.0,42.0,63.0,88.0,83.0,83.0,61.0,69.0,70.0,77.0,72.0,69.0,59.0,60.0,18.0,66.0,52.0,61.0,63.0,None,16.0,18.0,12.0,8.0,15.0,13.0,9.0,ST,68.0,1300000.0,26.0,2018
7850,243015,L. Romo,24,https://cdn.sofifa.com/players/243/015/20_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,70,77,Cruz Azul,https://cdn.sofifa.com/teams/1878/light_30.png,2300000.0,11000.0,1664,Right,1.0,3.0,2.0,Medium/ High,Normal (170-185),No,SUB,3.0,2020-05-05,None,2028.0,182.88,185,34.0,40.0,71.0,64.0,29.0,60.0,36.0,50.0,59.0,62.0,67.0,65.0,57.0,59.0,54.0,56.0,74.0,70.0,77.0,37.0,66.0,70.0,42.0,58.0,46.0,62.0,None,72.0,68.0,11.0,9.0,13.0,9.0,12.0,CB,71.0,4400000.0,67.0,2020
7851,251724,T. Agarwal,33,https://cdn.sofifa.com/players/251/724/20_60.png,India,https://cdn.sofifa.com/flags/in.png,58,58,Manchester United,https://cdn.sofifa.com/flags/in.png,0.0,0.0,1664,Left,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,SUB,17.0,2020-05-05,None,2028.0,172.72,150,54.0,51.0,50.0,51.0,47.0,57.0,60.0,48.0,51.0,60.0,71.0,68.0,75.0,51.0,76.0,58.0,67.0,67.0,58.0,52.0,48.0,59.0,51.0,57.0,49.0,60.0,None,57.0,52.0,16.0,14.0,15.0,12.0,14.0,LM,58.0,1400000.0,48.0,2020
7852,192110,C. Fierro,24,https://cdn.sofifa.com/players/192/110/20_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,67,69,San Jose Earthquakes,https://cdn.sofifa.com/teams/111928/light_30.png,950000.0,3000.0,1664,Right,1.0,4.0,3.0,High/ Medium,Lean (170-185),No,SUB,21.0,2019-07-09,None,2020.0,175.26,154,64.0,59.0,69.0,65.0,45.0,63.0,59.0,44.0,55.0,68.0,80.0,83.0,88.0,61.0,68.0,64.0,75.0,74.0,58.0,52.0,35.0,35.0,67.0,50.0,54.0,63.0,None,27.0,24.0,9.0,9.0,9.0,11.0,10.0,RM,68.0,1500000.0,30.0,2019
7853,244167,S. Milewski,21,https://cdn.sofifa.com/players/244/167/20_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,63,72,Piast Gliwice,https://cdn.sofifa.com/teams/111086/light_30.png,575000.0,1000.0,1664,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),No,LM,19.0,2019-07-01,None,2021.0,175.26,159,57.0,58.0,50.0,64.0,32.0,58.0,41.0,36.0,58.0,64.0,68.0,70.0,65.0,59.0,74.0,52.0,61.0,71.0,66.0,45.0,55.0,61.0,60.0,61.0,52.0,60.0,None,61.0,60.0,5.0,7.0,14.0,12.0,6.0,LM,64.0,891000.0,61.0,2019
7854,219467,B. Halliday,23,https://cdn.sofifa.com/players/219/467/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,63,66,Doncaster Rovers,https://cdn.sofifa.com/teams/142/light_30.png,400000.0,2000.0,1664,Right,1.0,3.0,2.0,High/ Medium,Lean (170-185),No,RB,2.0,2019-07-01,None,2021.0,180.34,150,61.0,33.0,52.0,58.0,30.0,62.0,46.0,37.0,54.0,59.0,73.0,70.0,80.0,58.0,83.0,49.0,78.0,80.0,64.0,38.0,58.0,59.0,56.0,56.0,38.0,53.0,None,62.0,59.0,15.0,9.0,9.0,11.0,10.0,RWB,65.0,730000.0,57.0,2019
7855,211176,R. Kishna,24,https://cdn.sofifa.com/players/211/176/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,71,74,Lazio,https://cdn.sofifa.com/teams/46/light_30.png,3000000.0,30000.0,1664,Left,2.0,3.0,5.0,Medium/ Low,Normal (170-185),No,RES,27.0,2015-07-29,None,2023.0,182.88,170,72.0,64.0,57.0,62.0,68.0,80.0,71.0,65.0,61.0,78.0,71.0,74.0,74.0,65.0,55.0,69.0,32.0,32.0,58.0,66.0,38.0,20.0,64.0,70.0,49.0,70.0,None,32.0,29.0,12.0,7.0,15.0,10.0,7.0,LW,71.0,5300000.0,37.0,2015
7856,243840,L. O'Connor,18,https://cdn.sofifa.com/players/243/840/20_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,62,80,Manchester United,https://cdn.sofifa.com/flags/ie.png,0.0,0.0,1664,Right,1.0,3.0,2.0,Medium/ High,Lean (170-185),No,RES,30.0,2020-05-05,None,2028.0,177.8,165,55.0,46.0,59.0,65.0,40.0,63.0,53.0,31.0,61.0,64.0,74.0,69.0,70.0,53.0,74.0,52.0,67.0,54.0,58.0,38.0,68.0,60.0,51.0,59.0,34.0,69.0,None,62.0,64.0,12.0,12.0,11.0,8.0,14.0,CB,64.0,1400000.0,63.0,2020
7857,218521,17 A. David,25,https://cdn.sofifa.com/players/218/521/17_60.png,Trinidad & Tobago,https://cdn.sofifa.com/flags/tt.png,66,68,FC Dallas,https://cdn.sofifa.com/teams/695/light_30.png,600000.0,3000.0,1664,Left,1.0,3.0,2.0,Medium/ High,Lean (185+),No,SUB,2.0,2016-01-01,None,2023.0,190.5,163,56.0,44.0,64.0,66.0,24.0,59.0,44.0,23.0,62.0,59.0,69.0,78.0,62.0,64.0,54.0,50.0,74.0,72.0,76.0,42.0,68.0,66.0,49.0,51.0,30.0,55.0,65.0,65.0,60.0,10.0,10.0,16.0,16.0,16.0,CB,66.0,1400000.0,46.91704501232326,2016
7858,247044,Adrià López,24,https://cdn.sofifa.com/players/247/044/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,59,64,Ranheim Fotball,https://cdn.sofifa.com/teams/112200/light_30.png,200000.0,650.0,1664,Right,1.0,3.0,2.0,High/ High,Lean (170-),No,RCM,23.0,2019-01-08,None,2020.0,165.1,128,46.0,56.0,35.0,59.0,41.0,61.0,59.0,65.0,55.0,64.0,79.0,80.0,86.0,48.0,90.0,61.0,53.0,74.0,31.0,52.0,41.0,57.0,57.0,62.0,57.0,59.0,None,45.0,47.0,10.0,10.0,7.0,12.0,6.0,CAM,63.0,265000.0,58.0,2019
7859,232580,Gabriel,21,https://cdn.sofifa.com/players/232/580/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,78,85,LOSC Lille,https://cdn.sofifa.com/teams/65/light_30.png,13500000.0,26000.0,1663,Left,1.0,2.0,2.0,Medium/ High,Normal (185+),No,LCB,4.0,2017-01-31,None,2023.0,190.5,192,38.0,31.0,78.0,73.0,28.0,49.0,47.0,27.0,67.0,65.0,63.0,54.0,51.0,75.0,40.0,51.0,68.0,67.0,84.0,30.0,75.0,78.0,44.0,58.0,40.0,73.0,None,78.0,75.0,12.0,8.0,13.0,10.0,7.0,CB,79.0,28400000.0,79.0,2017
7860,178264,Nenê,35,https://cdn.sofifa.com/players/178/264/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,69,69,Moreirense FC,https://cdn.sofifa.com/teams/1900/light_30.png,475000.0,5000.0,1663,Right,2.0,3.0,2.0,Medium/ Low,Normal (170-185),No,SUB,7.0,2018-08-07,None,2020.0,182.88,172,47.0,72.0,72.0,66.0,70.0,60.0,66.0,62.0,47.0,65.0,41.0,50.0,63.0,67.0,67.0,72.0,90.0,47.0,76.0,66.0,80.0,20.0,75.0,60.0,71.0,80.0,None,30.0,22.0,4.0,4.0,4.0,4.0,4.0,ST,69.0,998000.0,19.0,2018
7861,232310,Maurício,27,https://cdn.sofifa.com/players/232/310/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,72,73,Urawa Red Diamonds,https://cdn.sofifa.com/teams/111575/light_30.png,3100000.0,9000.0,1663,Right,1.0,3.0,2.0,Low/ High,Normal (170-185),No,SUB,2.0,2017-08-01,None,2022.0,182.88,181,35.0,38.0,77.0,66.0,30.0,51.0,45.0,55.0,68.0,52.0,66.0,61.0,39.0,67.0,56.0,63.0,87.0,63.0,83.0,43.0,76.0,74.0,23.0,44.0,43.0,63.0,None,70.0,68.0,10.0,9.0,14.0,6.0,15.0,CB,72.0,4300000.0,66.0,2017
7862,242118,S. Córdova,22,https://cdn.sofifa.com/players/242/118/20_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,67,77,Club América,https://cdn.sofifa.com/teams/1879/light_30.png,1200000.0,14000.0,1663,Left,1.0,4.0,2.0,High/ High,Lean (170-185),Yes,RES,30.0,2020-05-05,None,2028.0,172.72,143,60.0,61.0,43.0,65.0,60.0,68.0,45.0,46.0,63.0,68.0,69.0,75.0,71.0,63.0,73.0,72.0,46.0,68.0,54.0,62.0,51.0,40.0,64.0,63.0,64.0,66.0,None,32.0,32.0,7.0,8.0,14.0,8.0,8.0,LM,68.0,2300000.0,40.0,2020
7863,251232,Jorge Silva,23,https://cdn.sofifa.com/players/251/232/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,64,69,FC Paços de Ferreira,https://cdn.sofifa.com/teams/1892/light_30.png,525000.0,2000.0,1663,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,21.0,2019-07-01,None,2022.0,182.88,165,64.0,35.0,43.0,65.0,36.0,66.0,67.0,49.0,58.0,65.0,67.0,69.0,63.0,63.0,62.0,49.0,57.0,64.0,62.0,40.0,64.0,60.0,50.0,47.0,49.0,66.0,None,64.0,60.0,15.0,14.0,14.0,5.0,15.0,RWB,66.0,1100000.0,62.0,2019
7864,248149,M. Karbownik,18,https://cdn.sofifa.com/players/248/149/20_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,64,81,Legia Warszawa,https://cdn.sofifa.com/teams/1871/light_30.png,850000.0,650.0,1663,Right,1.0,3.0,2.0,High/ High,Lean (170-185),No,LB,14.0,2018-11-01,None,2021.0,175.26,143,63.0,39.0,53.0,63.0,32.0,66.0,62.0,38.0,54.0,66.0,79.0,74.0,61.0,60.0,82.0,45.0,60.0,68.0,48.0,37.0,61.0,58.0,59.0,64.0,44.0,57.0,None,61.0,58.0,6.0,5.0,15.0,12.0,12.0,RM,66.0,1700000.0,58.0,2018
7865,222598,Nélson Monte,23,https://cdn.sofifa.com/players/222/598/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,72,78,Rio Ave FC,https://cdn.sofifa.com/teams/744/light_30.png,3800000.0,6000.0,1663,Right,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,SUB,4.0,2014-01-01,None,2023.0,187.96,172,52.0,28.0,65.0,68.0,33.0,53.0,43.0,38.0,67.0,63.0,60.0,54.0,56.0,69.0,56.0,49.0,75.0,74.0,76.0,31.0,68.0,76.0,41.0,44.0,46.0,63.0,None,73.0,72.0,13.0,15.0,9.0,11.0,11.0,CB,73.0,8700000.0,74.0,2014
7866,216079,A. Di Gaudio,29,https://cdn.sofifa.com/players/216/079/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,70,70,Spezia,https://cdn.sofifa.com/teams/110741/light_30.png,1700000.0,3000.0,1663,Right,1.0,4.0,4.0,High/ Medium,Normal (170-),No,SUB,7.0,2020-05-05,Hellas Verona,2020.0,170.18,139,65.0,57.0,40.0,64.0,54.0,74.0,70.0,34.0,54.0,76.0,88.0,83.0,90.0,66.0,93.0,62.0,54.0,75.0,31.0,63.0,38.0,22.0,64.0,66.0,56.0,70.0,None,21.0,24.0,7.0,9.0,5.0,6.0,6.0,LW,70.0,1400000.0,46.0,2020
7867,212358,19 M. Petrasso,22,https://cdn.sofifa.com/players/212/358/19_60.png,Canada,https://cdn.sofifa.com/flags/ca.png,61,65,Montreal Impact,https://cdn.sofifa.com/teams/111139/light_30.png,275000.0,2000.0,1663,Right,1.0,3.0,2.0,Medium/ Medium,Stocky (170-),No,SUB,24.0,2018-02-07,None,2019.0,167.64000000000001,163,60.0,49.0,38.0,59.0,46.0,64.0,53.0,34.0,55.0,62.0,72.0,73.0,91.0,55.0,88.0,45.0,32.0,58.0,56.0,53.0,55.0,58.0,54.0,59.0,58.0,55.0,58.0,62.0,61.0,16.0,14.0,8.0,7.0,10.0,RW,61.0,425000.0,46.91704501232326,2018
7868,236319,T. O'Connor,20,https://cdn.sofifa.com/players/236/319/20_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,61,73,Gillingham,https://cdn.sofifa.com/teams/1802/light_30.png,450000.0,2000.0,1663,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,LCM,24.0,2016-08-01,None,2021.0,180.34,154,52.0,39.0,61.0,66.0,46.0,56.0,42.0,48.0,64.0,61.0,64.0,68.0,57.0,60.0,68.0,64.0,72.0,71.0,70.0,42.0,62.0,55.0,54.0,55.0,54.0,49.0,None,60.0,55.0,8.0,8.0,12.0,9.0,7.0,CDM,63.0,878000.0,53.0,2016
7869,230303,Marcelo Vildeia,23,https://cdn.sofifa.com/players/230/303/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,65,65,Grêmio,https://cdn.sofifa.com/teams/1629/light_30.png,600000.0,7000.0,1663,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,20.0,2015-01-01,None,2022.0,172.72,152,34.0,59.0,53.0,61.0,72.0,72.0,59.0,49.0,43.0,62.0,81.0,87.0,77.0,63.0,80.0,65.0,60.0,63.0,49.0,61.0,41.0,38.0,71.0,46.0,62.0,59.0,None,23.0,31.0,12.0,18.0,17.0,18.0,14.0,ST,65.0,1100000.0,22.0,2015
7870,212248,F. Lohkemper,24,https://cdn.sofifa.com/players/212/248/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,67,71,1. FC Nürnberg,https://cdn.sofifa.com/teams/171/light_30.png,1000000.0,5000.0,1663,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,SUB,7.0,2019-07-01,None,2022.0,177.8,168,53.0,63.0,59.0,64.0,60.0,70.0,57.0,40.0,41.0,68.0,79.0,86.0,71.0,63.0,74.0,68.0,85.0,67.0,64.0,53.0,41.0,27.0,68.0,52.0,57.0,56.0,None,24.0,20.0,13.0,12.0,15.0,7.0,13.0,ST,68.0,1700000.0,29.0,2019
7871,211363,T. Lockyer,24,https://cdn.sofifa.com/players/211/363/20_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,70,75,Charlton Athletic,https://cdn.sofifa.com/teams/89/light_30.png,2100000.0,8000.0,1663,Right,1.0,4.0,2.0,Low/ High,Normal (170-185),No,RCB,5.0,2019-07-01,None,2021.0,180.34,159,46.0,38.0,70.0,61.0,21.0,55.0,44.0,30.0,62.0,62.0,72.0,64.0,70.0,64.0,64.0,37.0,81.0,82.0,79.0,34.0,80.0,66.0,36.0,49.0,39.0,60.0,None,71.0,66.0,15.0,13.0,14.0,9.0,7.0,CB,71.0,4099999.9999999995,62.0,2019
7872,244176,D. Undav,22,https://cdn.sofifa.com/players/244/176/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,68,73,SV Meppen,https://cdn.sofifa.com/teams/110597/light_30.png,1200000.0,1000.0,1663,Right,1.0,5.0,3.0,Medium/ Low,Stocky (170-185),No,ST,9.0,2018-07-01,None,2020.0,177.8,190,42.0,72.0,59.0,56.0,70.0,64.0,66.0,55.0,35.0,70.0,63.0,62.0,68.0,57.0,85.0,74.0,66.0,59.0,83.0,72.0,68.0,18.0,68.0,51.0,35.0,61.0,None,37.0,29.0,9.0,12.0,9.0,11.0,13.0,ST,69.0,1800000.0,25.0,2018
7873,248174,N. Boujellab,20,https://cdn.sofifa.com/players/248/174/20_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,65,79,FC Schalke 04,https://cdn.sofifa.com/teams/34/light_30.png,1200000.0,5000.0,1663,Right,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),No,SUB,16.0,2018-07-01,None,2022.0,180.34,159,50.0,58.0,49.0,65.0,52.0,75.0,54.0,55.0,56.0,69.0,71.0,69.0,78.0,60.0,75.0,58.0,52.0,59.0,47.0,51.0,56.0,38.0,54.0,61.0,59.0,58.0,None,45.0,44.0,15.0,15.0,7.0,10.0,7.0,CAM,66.0,2800000.0,49.0,2018
7874,240999,P. Šafranko,24,https://cdn.sofifa.com/players/240/999/20_60.png,Slovakia,https://cdn.sofifa.com/flags/sk.png,64,67,Sepsi OSK,https://cdn.sofifa.com/teams/113378/light_30.png,575000.0,3000.0,1663,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,ST,18.0,2019-08-05,None,2022.0,182.88,179,47.0,63.0,64.0,63.0,55.0,57.0,46.0,51.0,58.0,55.0,66.0,69.0,49.0,63.0,73.0,64.0,80.0,74.0,72.0,56.0,70.0,22.0,65.0,56.0,50.0,67.0,None,48.0,45.0,14.0,8.0,7.0,5.0,11.0,ST,65.0,819000.0,37.0,2019
7875,229381,P. Rojas,27,https://cdn.sofifa.com/players/229/381/20_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,69,69,Once Caldas,https://cdn.sofifa.com/teams/101106/light_30.png,1100000.0,2000.0,1663,Right,1.0,2.0,3.0,High/ Medium,Stocky (170-),No,LM,10.0,2020-01-01,None,2024.0,167.64000000000001,159,63.0,63.0,38.0,66.0,45.0,72.0,39.0,29.0,56.0,65.0,92.0,93.0,84.0,59.0,85.0,64.0,72.0,75.0,57.0,55.0,40.0,22.0,58.0,64.0,74.0,66.0,None,24.0,33.0,10.0,7.0,12.0,5.0,11.0,LM,69.0,1500000.0,31.0,2020
7876,225456,J. Tagueu,25,https://cdn.sofifa.com/players/225/456/20_60.png,Cameroon,https://cdn.sofifa.com/flags/cm.png,70,71,Clube Sport Marítimo,https://cdn.sofifa.com/teams/1893/light_30.png,2100000.0,7000.0,1663,Left,1.0,3.0,3.0,Medium/ Low,Normal (170-185),No,SUB,95.0,2020-01-01,None,2020.0,177.8,172,59.0,70.0,71.0,63.0,67.0,70.0,47.0,40.0,51.0,70.0,70.0,70.0,69.0,68.0,72.0,69.0,76.0,67.0,68.0,58.0,32.0,31.0,69.0,55.0,52.0,68.0,None,23.0,21.0,14.0,12.0,16.0,9.0,14.0,ST,70.0,4600000.0,20.0,2020
7877,201999,J. Flanagan,26,https://cdn.sofifa.com/players/201/999/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,66,67,Rangers FC,https://cdn.sofifa.com/teams/86/light_30.png,650000.0,13000.0,1663,Right,1.0,2.0,2.0,Low/ Medium,Normal (170-185),Yes,RES,15.0,2018-07-01,None,2020.0,180.34,174,59.0,40.0,66.0,63.0,30.0,59.0,35.0,26.0,59.0,65.0,64.0,62.0,67.0,62.0,70.0,33.0,70.0,63.0,74.0,31.0,88.0,66.0,47.0,50.0,45.0,67.0,None,71.0,70.0,7.0,13.0,15.0,13.0,15.0,CB,70.0,1200000.0,65.0,2018
7878,223710,V. Muriqi,25,https://cdn.sofifa.com/players/223/710/20_60.png,Kosovo,https://cdn.sofifa.com/flags/xk.png,76,79,Fenerbahçe SK,https://cdn.sofifa.com/teams/326/light_30.png,10000000.0,58000.0,1662,Left,1.0,3.0,3.0,High/ High,Normal (185+),No,ST,94.0,2018-01-17,None,2023.0,193.04,190,35.0,79.0,79.0,70.0,70.0,68.0,58.0,30.0,42.0,75.0,50.0,68.0,48.0,74.0,33.0,78.0,54.0,74.0,91.0,66.0,73.0,18.0,79.0,63.0,67.0,72.0,None,25.0,22.0,8.0,9.0,14.0,9.0,10.0,ST,77.0,19800000.0,23.0,2018
7879,238562,P. Hoffmann,27,https://cdn.sofifa.com/players/238/562/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,64,64,SC Preußen Münster,https://cdn.sofifa.com/teams/531/light_30.png,475000.0,2000.0,1662,Right,1.0,3.0,3.0,Medium/ Medium,Lean (185+),No,SUB,20.0,2014-07-01,None,2020.0,185.42000000000002,168,56.0,51.0,59.0,58.0,50.0,61.0,39.0,47.0,55.0,61.0,90.0,91.0,61.0,60.0,61.0,71.0,70.0,75.0,67.0,63.0,60.0,40.0,58.0,58.0,59.0,57.0,None,26.0,19.0,8.0,13.0,11.0,11.0,11.0,RM,64.0,689000.0,42.0,2014
7880,222233,Zhou Yun,28,https://cdn.sofifa.com/players/222/233/20_60.png,China PR,https://cdn.sofifa.com/flags/cn.png,64,64,Jiangsu Suning FC,https://cdn.sofifa.com/teams/112162/light_30.png,375000.0,5000.0,1662,Right,1.0,3.0,2.0,Medium/ High,Normal (170-185),No,LB,5.0,2008-02-01,None,2020.0,182.88,152,66.0,33.0,68.0,62.0,43.0,59.0,42.0,40.0,58.0,64.0,66.0,65.0,88.0,53.0,80.0,32.0,65.0,68.0,71.0,37.0,53.0,64.0,52.0,54.0,38.0,55.0,None,57.0,60.0,16.0,7.0,15.0,7.0,13.0,RB,64.0,581000.0,66.0,2008
7881,219808,Tana,28,https://cdn.sofifa.com/players/219/808/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,71,71,UD Las Palmas,https://cdn.sofifa.com/teams/472/light_30.png,2400000.0,8000.0,1662,Right,1.0,4.0,4.0,High/ Medium,Stocky (170-),Yes,CAM,21.0,2013-08-01,None,2023.0,170.18,161,66.0,65.0,28.0,71.0,59.0,74.0,73.0,59.0,66.0,70.0,71.0,65.0,81.0,68.0,88.0,63.0,46.0,68.0,53.0,60.0,26.0,20.0,70.0,72.0,64.0,73.0,None,20.0,15.0,7.0,11.0,7.0,8.0,14.0,CAM,71.0,3800000.0,34.0,2013
7882,204276,T. Hemed,32,https://cdn.sofifa.com/players/204/276/20_60.png,Israel,https://cdn.sofifa.com/flags/il.png,68,68,Charlton Athletic,https://cdn.sofifa.com/teams/89/light_30.png,725000.0,8000.0,1662,Right,1.0,4.0,3.0,Medium/ Medium,Normal (185+),Yes,SUB,26.0,2019-08-19,None,2020.0,185.42000000000002,176,45.0,70.0,72.0,60.0,71.0,63.0,52.0,54.0,44.0,69.0,37.0,52.0,61.0,72.0,56.0,71.0,76.0,48.0,77.0,66.0,74.0,34.0,70.0,51.0,83.0,65.0,None,37.0,15.0,12.0,12.0,11.0,9.0,11.0,ST,68.0,1400000.0,27.0,2019
7883,213488,D. De Silva,22,https://cdn.sofifa.com/players/213/488/20_60.png,Australia,https://cdn.sofifa.com/flags/au.png,66,74,Central Coast Mariners,https://cdn.sofifa.com/teams/111396/light_30.png,950000.0,950.0,1662,Right,1.0,4.0,3.0,High/ High,Lean (170-),No,RM,11.0,2017-07-07,None,2020.0,170.18,132,47.0,59.0,27.0,65.0,59.0,68.0,62.0,45.0,62.0,68.0,77.0,74.0,81.0,56.0,85.0,59.0,77.0,83.0,67.0,65.0,36.0,30.0,60.0,63.0,50.0,65.0,None,36.0,20.0,7.0,9.0,8.0,15.0,10.0,CAM,67.0,1400000.0,32.0,2017
7884,201621,B. Baráth,27,https://cdn.sofifa.com/players/201/621/20_60.png,Hungary,https://cdn.sofifa.com/flags/hu.png,70,70,Sporting Kansas City,https://cdn.sofifa.com/teams/696/light_30.png,1600000.0,5000.0,1662,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,SUB,2.0,2019-02-13,None,2020.0,187.96,165,68.0,52.0,72.0,69.0,48.0,54.0,33.0,22.0,59.0,61.0,61.0,72.0,57.0,66.0,55.0,62.0,82.0,68.0,77.0,53.0,80.0,58.0,34.0,25.0,20.0,54.0,None,66.0,66.0,9.0,10.0,14.0,10.0,9.0,CB,70.0,2400000.0,70.0,2019
7885,231446,M. McGuane,20,https://cdn.sofifa.com/players/231/446/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,63,75,Nottingham Forest,https://cdn.sofifa.com/teams/14/light_30.png,650000.0,6000.0,1662,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,RES,65.0,2020-02-27,None,2022.0,177.8,161,53.0,42.0,40.0,67.0,50.0,60.0,48.0,46.0,66.0,65.0,70.0,67.0,60.0,65.0,66.0,58.0,58.0,63.0,68.0,43.0,54.0,55.0,48.0,66.0,52.0,60.0,None,57.0,58.0,9.0,14.0,12.0,13.0,14.0,CM,64.0,1400000.0,55.0,2020
7886,251831,D. Garcia,22,https://cdn.sofifa.com/players/251/831/20_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,65,74,Estudiantes de La Plata,https://cdn.sofifa.com/teams/101083/light_30.png,825000.0,4000.0,1662,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-),No,LW,20.0,2019-07-12,None,2023.0,167.64000000000001,141,56.0,58.0,52.0,73.0,50.0,60.0,59.0,51.0,69.0,66.0,77.0,73.0,71.0,57.0,88.0,53.0,52.0,52.0,38.0,37.0,64.0,35.0,58.0,66.0,53.0,67.0,None,53.0,55.0,6.0,7.0,11.0,6.0,11.0,CAM,66.0,1400000.0,45.0,2019
7887,246324,T. Ishihara,26,https://cdn.sofifa.com/players/246/324/20_60.png,Japan,https://cdn.sofifa.com/flags/jp.png,64,64,Vegalta Sendai,https://cdn.sofifa.com/teams/112836/light_30.png,475000.0,2000.0,1662,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,SUB,14.0,2019-01-05,None,2022.0,172.72,148,64.0,61.0,41.0,59.0,47.0,66.0,62.0,50.0,62.0,62.0,74.0,75.0,68.0,60.0,71.0,66.0,65.0,65.0,62.0,59.0,40.0,40.0,56.0,61.0,54.0,56.0,None,40.0,33.0,11.0,7.0,15.0,13.0,11.0,LM,64.0,594000.0,42.0,2019
7888,190995,B. Inman,27,https://cdn.sofifa.com/players/190/995/20_60.png,Australia,https://cdn.sofifa.com/flags/au.png,65,65,Brisbane Roar,https://cdn.sofifa.com/teams/111395/light_30.png,575000.0,2000.0,1662,Right,1.0,3.0,3.0,Medium/ Low,Normal (185+),No,LW,10.0,2019-07-24,None,2020.0,185.42000000000002,174,62.0,61.0,40.0,64.0,54.0,65.0,54.0,58.0,62.0,66.0,78.0,77.0,75.0,65.0,72.0,60.0,54.0,68.0,64.0,56.0,19.0,36.0,59.0,50.0,57.0,47.0,None,47.0,41.0,15.0,9.0,10.0,7.0,13.0,LW,65.0,719000.0,44.0,2019
7889,251600,Leandro Vilela,24,https://cdn.sofifa.com/players/251/600/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,67,71,Vitória de Setúbal,https://cdn.sofifa.com/teams/665/light_30.png,900000.0,2000.0,1662,Right,1.0,2.0,2.0,Medium/ High,Normal (170-185),No,SUB,34.0,2019-07-01,None,2022.0,177.8,152,52.0,36.0,49.0,65.0,38.0,63.0,43.0,41.0,68.0,65.0,51.0,52.0,64.0,60.0,68.0,59.0,80.0,56.0,73.0,37.0,72.0,66.0,40.0,57.0,48.0,61.0,None,70.0,71.0,8.0,5.0,15.0,12.0,13.0,CDM,68.0,2000000.0,65.0,2019
