,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value(£),Wage(£),Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height(cm.),Weight(lbs.),Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause(£),DefensiveAwareness,Year_Joined
9844,237702,M. Olosunde,23,https://cdn.sofifa.com/players/237/702/22_60.png,United States,https://cdn.sofifa.com/flags/us.png,67,75,Preston North End,https://cdn.sofifa.com/teams/1801/30.png,2200000.0,9000.0,1635,Right,1.0,3.0,2.0,High/ Medium,Lean (185+),Yes,SUB,22.0,2021-07-01,None,2023.0,185,158.76,58.0,42.0,62.0,62.0,40.0,65.0,41.0,36.0,52.0,63.0,77.0,75.0,67.0,64.0,58.0,43.0,74.0,66.0,65.0,24.0,62.0,62.0,48.0,36.0,44.0,52.0,None,67.0,65.0,9.0,9.0,12.0,14.0,9.0,RWB,67.0,4600000.0,64.0,2021
9845,222428,J. Komar,24,https://cdn.sofifa.com/players/222/428/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,73,80,Club Atlético Talleres,https://cdn.sofifa.com/teams/112670/30.png,5500000.0,10000.0,1635,Right,1.0,2.0,2.0,Low/ Medium,Lean (185+),No,SUB,6.0,2016-01-09,None,2023.0,190,183.01500000000001,29.0,33.0,76.0,70.0,35.0,44.0,30.0,37.0,64.0,64.0,64.0,68.0,62.0,70.0,48.0,50.0,60.0,78.0,82.0,28.0,78.0,74.0,35.0,47.0,49.0,66.0,None,74.0,72.0,6.0,7.0,6.0,15.0,8.0,CB,75.0,9400000.0,72.0,2016
9846,223159,R. Dickie,25,https://cdn.sofifa.com/players/223/159/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,72,77,Queens Park Rangers,https://cdn.sofifa.com/teams/15/30.png,3100000.0,12000.0,1635,Right,1.0,2.0,2.0,Medium/ Medium,Normal (185+),No,RCB,4.0,2020-09-01,None,2024.0,195,163.17000000000002,51.0,32.0,69.0,65.0,26.0,56.0,27.0,33.0,56.0,65.0,53.0,54.0,55.0,72.0,50.0,64.0,80.0,73.0,83.0,59.0,67.0,73.0,29.0,31.0,49.0,63.0,None,73.0,74.0,12.0,7.0,11.0,7.0,7.0,CB,74.0,6100000.0,72.0,2020
9847,263275,B. Kayo,18,https://cdn.sofifa.com/players/263/275/22_60.png,United States,https://cdn.sofifa.com/flags/us.png,60,76,FC Viktoria 1889 Berlin,https://cdn.sofifa.com/teams/115820/30.png,625000.0,3000.0,1635,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,RES,31.0,2021-09-28,VfL Wolfsburg,2022.0,185,174.195,50.0,42.0,58.0,63.0,50.0,65.0,41.0,43.0,62.0,60.0,63.0,68.0,56.0,59.0,59.0,58.0,64.0,62.0,67.0,45.0,63.0,54.0,59.0,58.0,43.0,51.0,None,60.0,57.0,7.0,12.0,7.0,15.0,8.0,CM,62.0,2200000.0,57.0,2021
9848,237635,F. Pick,25,https://cdn.sofifa.com/players/237/635/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,67,68,1. FC Heidenheim 1846,https://cdn.sofifa.com/teams/111235/30.png,1200000.0,8000.0,1635,Right,1.0,4.0,4.0,High/ Medium,Lean (170-185),No,SUB,17.0,2020-09-01,None,2024.0,176,158.76,62.0,60.0,40.0,63.0,48.0,68.0,63.0,55.0,54.0,66.0,88.0,80.0,83.0,62.0,81.0,57.0,59.0,75.0,47.0,52.0,32.0,38.0,61.0,58.0,51.0,52.0,None,27.0,26.0,14.0,12.0,11.0,9.0,11.0,LM,67.0,2000000.0,22.0,2020
9849,257051,O. Schönfelder,20,https://cdn.sofifa.com/players/257/051/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,62,76,SV Werder Bremen,https://cdn.sofifa.com/teams/38/30.png,950000.0,2000.0,1635,Left,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,16.0,2020-07-01,None,2023.0,181,163.17000000000002,60.0,60.0,43.0,58.0,58.0,63.0,58.0,41.0,54.0,67.0,76.0,74.0,66.0,58.0,71.0,61.0,51.0,55.0,57.0,49.0,51.0,48.0,54.0,53.0,54.0,55.0,None,53.0,52.0,13.0,8.0,10.0,13.0,6.0,LM,63.0,2100000.0,40.0,2020
9850,184900,Kim Kwang Suk,38,https://cdn.sofifa.com/players/184/900/22_60.png,Korea Republic,https://cdn.sofifa.com/flags/kr.png,68,68,Incheon United FC,https://cdn.sofifa.com/teams/110765/30.png,220000.0,2000.0,1635,Right,1.0,3.0,2.0,Low/ High,Normal (170-185),No,CB,3.0,2021-01-05,None,2021.0,182,163.17000000000002,58.0,38.0,72.0,57.0,39.0,51.0,46.0,30.0,52.0,55.0,51.0,50.0,57.0,70.0,68.0,48.0,85.0,55.0,73.0,41.0,71.0,70.0,55.0,46.0,43.0,59.0,None,66.0,65.0,9.0,8.0,16.0,13.0,7.0,CB,68.0,275000.0,70.0,2021
9851,139296,21 D. Nugent,35,https://cdn.sofifa.com/players/139/296/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,64,64,Tranmere Rovers,https://cdn.sofifa.com/teams/15048/30.png,250000.0,6000.0,1635,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),Yes,SUB,28.0,2021-09-28,Preston North End,2021.0,180,167.58,56.0,65.0,66.0,59.0,68.0,64.0,62.0,52.0,45.0,67.0,52.0,50.0,74.0,64.0,64.0,68.0,69.0,32.0,68.0,64.0,34.0,35.0,66.0,65.0,72.0,68.0,None,23.0,22.0,14.0,15.0,14.0,14.0,13.0,ST,64.0,2200000.0,39.0,2021
9852,194248,Ryang Yong Gi,39,https://cdn.sofifa.com/players/194/248/22_60.png,Korea DPR,https://cdn.sofifa.com/flags/kp.png,64,64,Sagan Tosu,https://cdn.sofifa.com/teams/113160/30.png,180000.0,900.0,1635,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,RES,50.0,2020-01-08,None,2022.0,173,158.76,66.0,59.0,46.0,68.0,45.0,66.0,62.0,69.0,64.0,66.0,32.0,32.0,62.0,64.0,71.0,59.0,30.0,60.0,64.0,64.0,55.0,42.0,65.0,68.0,49.0,58.0,None,51.0,46.0,15.0,6.0,16.0,15.0,11.0,CM,64.0,225000.0,47.0,2020
9853,232626,Oh Jae Suk,31,https://cdn.sofifa.com/players/232/626/22_60.png,Korea Republic,https://cdn.sofifa.com/flags/kr.png,69,69,Incheon United FC,https://cdn.sofifa.com/teams/110765/30.png,1000000.0,3000.0,1635,Right,1.0,4.0,2.0,Medium/ Medium,Normal (170-185),Yes,LWB,34.0,2021-01-14,None,2022.0,176,160.965,65.0,31.0,63.0,65.0,31.0,66.0,31.0,32.0,53.0,66.0,59.0,61.0,65.0,69.0,65.0,37.0,55.0,74.0,72.0,35.0,62.0,67.0,61.0,56.0,34.0,61.0,None,71.0,70.0,8.0,5.0,14.0,13.0,10.0,RB,69.0,1300000.0,69.0,2021
9854,256281,K. Fischer,20,https://cdn.sofifa.com/players/256/281/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,66,73,1. FC Nürnberg,https://cdn.sofifa.com/teams/171/30.png,1600000.0,3000.0,1635,Right,1.0,4.0,2.0,High/ Medium,Normal (170-185),No,SUB,2.0,2021-07-01,None,2023.0,182,169.785,62.0,35.0,56.0,67.0,30.0,64.0,41.0,37.0,59.0,65.0,73.0,73.0,63.0,59.0,70.0,44.0,56.0,68.0,69.0,38.0,63.0,63.0,45.0,57.0,37.0,56.0,None,65.0,61.0,7.0,13.0,10.0,13.0,10.0,RWB,67.0,2900000.0,62.0,2021
9855,241038,K. Bennetts,22,https://cdn.sofifa.com/players/241/038/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,70,Borussia Mönchengladbach,https://cdn.sofifa.com/teams/23/30.png,900000.0,4000.0,1635,Left,1.0,4.0,2.0,High/ Medium,Normal (170-185),No,RES,37.0,2018-07-01,None,2022.0,179,171.99,62.0,53.0,38.0,58.0,55.0,66.0,65.0,73.0,56.0,65.0,76.0,75.0,68.0,52.0,73.0,70.0,34.0,54.0,62.0,54.0,45.0,41.0,50.0,50.0,70.0,58.0,None,50.0,43.0,11.0,8.0,10.0,10.0,7.0,LM,63.0,1700000.0,31.0,2018
9856,247509,E. Cerrillo,20,https://cdn.sofifa.com/players/247/509/22_60.png,United States,https://cdn.sofifa.com/flags/us.png,65,80,FC Dallas,https://cdn.sofifa.com/teams/695/30.png,1600000.0,1000.0,1635,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RDM,6.0,2019-02-14,None,2021.0,178,180.81,42.0,36.0,50.0,71.0,40.0,54.0,50.0,38.0,64.0,59.0,67.0,62.0,61.0,62.0,71.0,53.0,62.0,70.0,70.0,48.0,70.0,62.0,48.0,55.0,36.0,60.0,None,62.0,57.0,15.0,12.0,11.0,9.0,8.0,CDM,66.0,3400000.0,60.0,2019
9857,262062,Metinho,18,https://cdn.sofifa.com/players/262/062/22_60.png,Congo DR,https://cdn.sofifa.com/flags/cd.png,61,80,ESTAC Troyes,https://cdn.sofifa.com/teams/294/30.png,800000.0,850.0,1635,Right,1.0,2.0,2.0,High/ Medium,Lean (170-185),No,RES,31.0,2021-08-01,None,2026.0,178,152.145,51.0,45.0,67.0,66.0,42.0,63.0,41.0,40.0,60.0,65.0,66.0,70.0,67.0,59.0,50.0,59.0,53.0,70.0,49.0,39.0,61.0,51.0,59.0,52.0,61.0,65.0,None,62.0,60.0,10.0,6.0,8.0,8.0,12.0,CDM,63.0,2100000.0,63.0,2021
9858,213839,B. Guillaume,26,https://cdn.sofifa.com/players/213/839/22_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,70,73,Valenciennes FC,https://cdn.sofifa.com/teams/110456/30.png,2100000.0,5000.0,1635,Right,1.0,4.0,3.0,High/ Medium,Normal (185+),No,ST,18.0,2020-07-09,None,2023.0,190,189.63,55.0,70.0,73.0,67.0,58.0,72.0,36.0,29.0,51.0,74.0,62.0,46.0,71.0,66.0,56.0,71.0,74.0,65.0,80.0,64.0,48.0,19.0,74.0,58.0,65.0,72.0,None,18.0,22.0,13.0,10.0,8.0,12.0,7.0,ST,72.0,3800000.0,41.0,2020
9859,258889,Nathan,19,https://cdn.sofifa.com/players/258/889/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,65,77,Boavista FC,https://cdn.sofifa.com/teams/1898/30.png,1600000.0,2000.0,1635,Right,1.0,3.0,2.0,High/ Medium,Normal (170-185),No,RWB,22.0,2021-07-01,None,2025.0,183,165.375,61.0,35.0,43.0,62.0,40.0,66.0,51.0,40.0,47.0,68.0,75.0,74.0,70.0,66.0,59.0,41.0,54.0,60.0,68.0,39.0,69.0,60.0,60.0,53.0,43.0,56.0,None,67.0,61.0,8.0,6.0,9.0,6.0,11.0,RWB,66.0,3700000.0,63.0,2021
9860,217532,21 M. El-Munir,28,https://cdn.sofifa.com/players/217/532/21_60.png,Libya,https://cdn.sofifa.com/flags/ly.png,69,69,Los Angeles FC,https://cdn.sofifa.com/teams/112996/30.png,1300000.0,4000.0,1635,Left,1.0,3.0,4.0,High/ Medium,Normal (170-185),Yes,SUB,13.0,2019-02-12,None,2021.0,177,167.58,61.0,23.0,53.0,62.0,25.0,69.0,48.0,34.0,55.0,65.0,87.0,82.0,75.0,64.0,53.0,35.0,58.0,70.0,64.0,29.0,69.0,66.0,50.0,54.0,39.0,56.0,None,67.0,66.0,7.0,9.0,7.0,11.0,14.0,LB,69.0,2000000.0,64.0,2019
9861,220605,J. Rodríguez,25,https://cdn.sofifa.com/players/220/605/22_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,64,67,América de Cali,https://cdn.sofifa.com/teams/101099/30.png,775000.0,1000.0,1635,Right,1.0,3.0,4.0,Medium/ Low,Lean (170-185),No,LM,9.0,2021-07-16,None,2026.0,177,156.555,58.0,60.0,51.0,64.0,51.0,62.0,62.0,60.0,56.0,63.0,75.0,74.0,70.0,63.0,70.0,55.0,47.0,60.0,50.0,55.0,42.0,32.0,62.0,60.0,61.0,60.0,None,31.0,30.0,9.0,10.0,12.0,12.0,13.0,CAM,65.0,1100000.0,55.0,2021
9862,229436,S. Gartenmann,24,https://cdn.sofifa.com/players/229/436/22_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,69,74,SønderjyskE,https://cdn.sofifa.com/teams/1447/30.png,1900000.0,6000.0,1634,Right,1.0,3.0,2.0,Medium/ High,Normal (185+),No,LCB,2.0,2017-07-01,None,2022.0,185,183.01500000000001,64.0,22.0,64.0,58.0,27.0,52.0,30.0,28.0,57.0,60.0,53.0,66.0,54.0,67.0,63.0,54.0,84.0,76.0,81.0,32.0,67.0,72.0,51.0,53.0,37.0,64.0,None,68.0,70.0,12.0,8.0,9.0,14.0,14.0,CB,71.0,2500000.0,67.0,2017
9863,245039,Duan Liuyu,22,https://cdn.sofifa.com/players/245/039/22_60.png,China PR,https://cdn.sofifa.com/flags/cn.png,62,71,Shandong Taishan,https://cdn.sofifa.com/teams/111724/30.png,900000.0,3000.0,1634,Right,1.0,4.0,3.0,High/ High,Lean (170-185),No,SUB,36.0,2018-07-13,None,2022.0,176,160.965,64.0,54.0,48.0,65.0,50.0,63.0,54.0,53.0,60.0,62.0,77.0,74.0,64.0,56.0,61.0,53.0,63.0,59.0,57.0,53.0,56.0,46.0,58.0,66.0,63.0,58.0,None,22.0,21.0,12.0,14.0,7.0,14.0,9.0,RM,65.0,1600000.0,56.0,2018
9864,158444,18 M. Brečko,33,https://cdn.sofifa.com/players/158/444/18_60.png,Slovenia,https://cdn.sofifa.com/flags/si.png,67,67,1. FC Nürnberg,https://cdn.sofifa.com/teams/171/30.png,300000.0,8000.0,1634,Right,2.0,3.0,2.0,Low/ Medium,Normal (170-185),No,SUB,2.0,2015-07-30,None,2021.0,178,154.35,68.0,32.0,61.0,54.0,29.0,57.0,56.0,34.0,59.0,62.0,59.0,55.0,55.0,61.0,65.0,54.0,65.0,66.0,65.0,36.0,76.0,67.0,45.0,39.0,42.0,72.0,73.0,72.0,72.0,9.0,10.0,13.0,9.0,14.0,CB,68.0,464000.0,48.01940826906056,2015
9865,207552,19 A. Kamara,24,https://cdn.sofifa.com/players/207/552/19_60.png,Sierra Leone,https://cdn.sofifa.com/flags/sl.png,68,69,BK Häcken,https://cdn.sofifa.com/teams/711/30.png,1300000.0,3000.0,1634,Right,1.0,3.0,2.0,High/ Low,Stocky (170-185),No,ST,9.0,2016-07-18,None,2019.0,180,180.81,34.0,70.0,54.0,53.0,63.0,60.0,50.0,37.0,36.0,65.0,83.0,81.0,70.0,59.0,78.0,78.0,82.0,52.0,79.0,65.0,81.0,19.0,71.0,50.0,72.0,67.0,28.0,19.0,14.0,10.0,8.0,12.0,10.0,13.0,ST,68.0,1700000.0,48.01940826906056,2016
9866,244349,J. Vásquez,22,https://cdn.sofifa.com/players/244/349/22_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,71,82,Genoa,https://cdn.sofifa.com/teams/110556/30.png,3900000.0,7000.0,1634,Left,1.0,2.0,2.0,Medium/ High,Lean (185+),No,SUB,15.0,2021-09-28,Club Universidad Nacional,2022.0,185,158.76,62.0,30.0,73.0,62.0,28.0,50.0,40.0,40.0,60.0,60.0,63.0,68.0,51.0,67.0,64.0,38.0,65.0,75.0,73.0,25.0,66.0,75.0,40.0,47.0,45.0,68.0,None,74.0,72.0,9.0,12.0,7.0,12.0,10.0,CB,73.0,2200000.0,71.0,2021
9867,205947,17 A. Ba,22,https://cdn.sofifa.com/players/205/947/17_60.png,Mauritania,https://cdn.sofifa.com/flags/mr.png,67,73,AJ Auxerre,https://cdn.sofifa.com/teams/57/30.png,975000.0,5000.0,1634,Right,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,SUB,10.0,2015-08-26,None,2022.0,179,160.965,66.0,66.0,64.0,67.0,53.0,70.0,49.0,42.0,58.0,68.0,74.0,78.0,71.0,60.0,53.0,59.0,64.0,56.0,54.0,63.0,49.0,22.0,66.0,53.0,70.0,58.0,40.0,22.0,24.0,9.0,15.0,14.0,7.0,8.0,RW,67.0,2200000.0,48.01940826906056,2015
9868,228194,M. Rao Dessai,29,https://cdn.sofifa.com/players/228/194/22_60.png,India,https://cdn.sofifa.com/flags/in.png,60,60,Mumbai City FC,https://cdn.sofifa.com/teams/113300/30.png,220000.0,600.0,1634,Left,1.0,3.0,2.0,High/ Medium,Lean (170-185),No,LB,17.0,2020-10-14,None,2022.0,171,141.12,60.0,45.0,42.0,58.0,45.0,55.0,57.0,57.0,49.0,59.0,78.0,77.0,75.0,51.0,82.0,64.0,36.0,85.0,42.0,55.0,46.0,45.0,62.0,51.0,45.0,49.0,None,54.0,51.0,10.0,9.0,8.0,14.0,11.0,LB,60.0,297000.0,56.0,2020
9869,225251,J. Soltvedt,25,https://cdn.sofifa.com/players/225/251/22_60.png,Norway,https://cdn.sofifa.com/flags/no.png,60,61,Sarpsborg 08 FF,https://cdn.sofifa.com/teams/112199/30.png,300000.0,850.0,1634,Left,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,SUB,17.0,2020-02-14,None,2022.0,188,165.375,57.0,53.0,47.0,58.0,43.0,58.0,53.0,38.0,53.0,59.0,71.0,69.0,60.0,54.0,72.0,60.0,66.0,70.0,60.0,53.0,57.0,49.0,56.0,56.0,52.0,49.0,None,49.0,54.0,10.0,16.0,13.0,12.0,10.0,LM,60.0,398000.0,46.0,2020
9870,234278,S. Breitkreuz,29,https://cdn.sofifa.com/players/234/278/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,67,67,SSV Jahn Regensburg,https://cdn.sofifa.com/teams/543/30.png,850000.0,4000.0,1634,Right,1.0,3.0,2.0,Medium/ High,Normal (185+),No,RCB,23.0,2021-07-01,None,2023.0,189,191.835,40.0,56.0,73.0,55.0,32.0,50.0,33.0,35.0,46.0,52.0,65.0,60.0,53.0,61.0,52.0,75.0,80.0,57.0,80.0,46.0,72.0,63.0,48.0,42.0,60.0,70.0,None,65.0,69.0,13.0,9.0,7.0,10.0,9.0,CB,67.0,1300000.0,66.0,2021
9871,255529,E. Touré,19,https://cdn.sofifa.com/players/255/529/22_60.png,Mali,https://cdn.sofifa.com/flags/ml.png,69,80,Stade de Reims,https://cdn.sofifa.com/teams/379/30.png,3000000.0,8000.0,1634,Right,1.0,3.0,3.0,High/ Medium,Normal (185+),No,ST,27.0,2020-01-03,None,2024.0,185,158.76,44.0,74.0,65.0,63.0,58.0,69.0,54.0,42.0,42.0,70.0,72.0,74.0,68.0,64.0,65.0,73.0,65.0,64.0,73.0,63.0,49.0,17.0,69.0,59.0,71.0,60.0,None,14.0,19.0,8.0,15.0,12.0,8.0,12.0,ST,71.0,6600000.0,19.0,2020
9872,159354,21 E. Hoffer,33,https://cdn.sofifa.com/players/159/354/21_60.png,Austria,https://cdn.sofifa.com/flags/at.png,64,64,FC Flyeralarm Admira,https://cdn.sofifa.com/teams/111821/30.png,375000.0,3000.0,1634,Right,2.0,4.0,3.0,High/ Medium,Normal (170-185),No,SUB,16.0,2019-08-08,None,2021.0,176,158.76,59.0,61.0,61.0,64.0,61.0,67.0,47.0,49.0,51.0,65.0,69.0,69.0,70.0,60.0,73.0,63.0,72.0,50.0,63.0,60.0,60.0,26.0,72.0,58.0,68.0,62.0,None,15.0,14.0,7.0,16.0,12.0,9.0,15.0,RW,65.0,544000.0,28.0,2019
9873,247806,Mikel Carro,22,https://cdn.sofifa.com/players/247/806/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,63,73,Real Valladolid CF,https://cdn.sofifa.com/teams/462/30.png,1100000.0,2000.0,1634,Right,1.0,3.0,2.0,Medium/ High,Lean (185+),No,RES,37.0,2020-09-29,None,2023.0,188,174.195,52.0,52.0,58.0,68.0,41.0,60.0,59.0,41.0,63.0,66.0,51.0,51.0,52.0,64.0,50.0,52.0,53.0,52.0,64.0,53.0,61.0,65.0,56.0,64.0,50.0,65.0,None,63.0,59.0,8.0,7.0,13.0,11.0,12.0,CM,65.0,2000000.0,63.0,2020
9874,233794,S. Edera,24,https://cdn.sofifa.com/players/233/794/22_60.png,Italy,https://cdn.sofifa.com/flags/it.png,66,71,Torino F.C.,https://cdn.sofifa.com/teams/54/30.png,1300000.0,10000.0,1634,Left,1.0,3.0,3.0,High/ Low,Lean (170-185),No,RES,94.0,2014-07-14,None,2023.0,174,154.35,64.0,64.0,52.0,65.0,62.0,74.0,69.0,55.0,58.0,72.0,63.0,61.0,67.0,60.0,74.0,69.0,45.0,34.0,32.0,70.0,39.0,18.0,62.0,65.0,60.0,56.0,None,32.0,34.0,10.0,11.0,14.0,9.0,14.0,CAM,68.0,2300000.0,56.0,2014
9875,240054,S. Alami,28,https://cdn.sofifa.com/players/240/054/22_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,62,62,Rapid București,https://cdn.sofifa.com/teams/310/30.png,400000.0,2000.0,1634,Right,1.0,4.0,3.0,Medium/ Medium,Lean (170-),No,SUB,18.0,2021-07-01,None,2022.0,169,154.35,63.0,55.0,44.0,61.0,47.0,68.0,64.0,64.0,60.0,65.0,75.0,70.0,76.0,56.0,83.0,60.0,58.0,42.0,57.0,55.0,53.0,41.0,60.0,60.0,60.0,62.0,None,37.0,35.0,7.0,9.0,8.0,5.0,13.0,RW,63.0,540000.0,23.0,2021
9876,240120,21 M. Ezzarfani,22,https://cdn.sofifa.com/players/240/120/21_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,67,76,CD Mirandés,https://cdn.sofifa.com/teams/110069/30.png,2300000.0,3000.0,1634,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,SUB,10.0,2021-09-28,RCD Espanyol de Barcelona,2021.0,176,165.375,62.0,63.0,52.0,63.0,50.0,69.0,52.0,65.0,61.0,70.0,78.0,75.0,74.0,59.0,64.0,61.0,60.0,64.0,62.0,48.0,29.0,22.0,61.0,58.0,64.0,55.0,None,28.0,33.0,12.0,14.0,7.0,8.0,8.0,RM,68.0,2200000.0,38.0,2021
9877,254882,A. Oeynhausen,19,https://cdn.sofifa.com/players/254/882/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,60,74,SC Paderborn 07,https://cdn.sofifa.com/teams/10030/30.png,575000.0,2000.0,1634,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,RES,38.0,2020-01-01,None,2022.0,172,149.94,49.0,54.0,51.0,70.0,52.0,60.0,61.0,51.0,66.0,62.0,68.0,61.0,69.0,55.0,73.0,65.0,50.0,52.0,45.0,44.0,45.0,38.0,51.0,63.0,63.0,65.0,None,57.0,54.0,8.0,15.0,11.0,11.0,12.0,CAM,63.0,1300000.0,48.0,2020
9878,250945,21 M. Zaiser,21,https://cdn.sofifa.com/players/250/945/21_60.png,Germany,https://cdn.sofifa.com/flags/de.png,62,75,FC Bayern München II,https://cdn.sofifa.com/teams/110679/30.png,925000.0,1000.0,1634,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,18.0,2018-07-01,None,2021.0,176,149.94,45.0,49.0,56.0,65.0,32.0,62.0,48.0,38.0,59.0,66.0,65.0,68.0,69.0,60.0,75.0,54.0,80.0,72.0,60.0,36.0,63.0,57.0,54.0,49.0,37.0,59.0,None,60.0,55.0,7.0,12.0,7.0,7.0,11.0,CDM,63.0,1900000.0,56.0,2018
9879,200607,C. Schindler,31,https://cdn.sofifa.com/players/200/607/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,72,72,1. FC Nürnberg,https://cdn.sofifa.com/teams/171/30.png,1600000.0,9000.0,1634,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),Yes,RCB,16.0,2021-07-01,None,2023.0,188,169.785,49.0,25.0,73.0,67.0,30.0,44.0,45.0,33.0,64.0,67.0,60.0,54.0,54.0,70.0,57.0,52.0,72.0,68.0,77.0,24.0,72.0,71.0,29.0,51.0,55.0,74.0,None,73.0,72.0,6.0,11.0,10.0,12.0,12.0,CB,72.0,2600000.0,75.0,2021
9880,225072,Z. Vyner,24,https://cdn.sofifa.com/players/225/072/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,68,75,Bristol City,https://cdn.sofifa.com/teams/1919/30.png,2200000.0,11000.0,1634,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,RB,26.0,2014-08-19,None,2023.0,187,160.965,53.0,29.0,66.0,65.0,30.0,60.0,40.0,22.0,58.0,62.0,71.0,67.0,64.0,66.0,56.0,45.0,77.0,73.0,75.0,37.0,63.0,69.0,51.0,52.0,36.0,59.0,None,68.0,70.0,9.0,8.0,7.0,10.0,9.0,CB,70.0,4600000.0,66.0,2014
9881,238269,J. Pendant,24,https://cdn.sofifa.com/players/238/269/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,67,72,New York Red Bulls,https://cdn.sofifa.com/teams/689/30.png,1400000.0,2000.0,1634,Left,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,SUB,24.0,2020-03-10,None,2021.0,177,141.12,63.0,32.0,51.0,63.0,30.0,63.0,43.0,61.0,59.0,52.0,75.0,75.0,66.0,59.0,74.0,26.0,65.0,83.0,66.0,34.0,59.0,64.0,50.0,37.0,34.0,56.0,None,67.0,64.0,8.0,15.0,14.0,12.0,8.0,LB,67.0,2100000.0,62.0,2020
9882,188386,20 E. Butin,31,https://cdn.sofifa.com/players/188/386/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,65,65,US Orléans Loiret Football,https://cdn.sofifa.com/teams/112276/30.png,475000.0,2000.0,1634,Right,1.0,3.0,2.0,High/ High,Normal (170-185),No,SUB,13.0,2019-12-03,None,2020.0,180,167.58,60.0,64.0,65.0,58.0,56.0,60.0,59.0,45.0,49.0,63.0,68.0,67.0,70.0,67.0,65.0,61.0,76.0,58.0,70.0,57.0,49.0,39.0,68.0,65.0,70.0,59.0,None,18.0,13.0,8.0,14.0,15.0,6.0,8.0,ST,65.0,831000.0,23.0,2019
9883,190240,S. Bennett,30,https://cdn.sofifa.com/players/190/240/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,62,Newport County,https://cdn.sofifa.com/teams/112254/30.png,375000.0,3000.0,1634,Right,1.0,3.0,2.0,Medium/ High,Stocky (170-185),No,RCM,17.0,2016-07-01,None,2023.0,178,178.60500000000002,36.0,52.0,62.0,63.0,46.0,57.0,48.0,43.0,61.0,60.0,37.0,41.0,40.0,64.0,46.0,55.0,73.0,77.0,78.0,54.0,59.0,63.0,60.0,60.0,49.0,56.0,None,62.0,58.0,12.0,16.0,15.0,10.0,14.0,CDM,63.0,656000.0,63.0,2016
9884,201993,A. Tveter,30,https://cdn.sofifa.com/players/201/993/22_60.png,Norway,https://cdn.sofifa.com/flags/no.png,62,62,Sandefjord Fotball,https://cdn.sofifa.com/teams/1757/30.png,400000.0,1000.0,1634,Left,1.0,2.0,3.0,Medium/ Medium,Normal (185+),No,ST,14.0,2021-05-10,None,2021.0,190,189.63,62.0,62.0,59.0,60.0,63.0,58.0,45.0,64.0,54.0,63.0,56.0,54.0,53.0,55.0,59.0,79.0,75.0,54.0,80.0,67.0,61.0,37.0,58.0,61.0,55.0,65.0,None,30.0,25.0,11.0,15.0,14.0,11.0,10.0,ST,62.0,500000.0,24.0,2021
